,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
165,166.0,8734.054571911387,8754.054571911387,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0
166,167.0,8765.861330373342,8784.861330373342,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
167,168.0,8827.40685637733,8847.40685637733,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
168,169.0,8845.55201680373,8864.55201680373,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0
169,170.0,8889.861420121522,8909.861420121522,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
170,171.0,8949.181101970036,8968.181101970036,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
171,172.0,8962.562024970019,8988.062024970019,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,25.5
172,173.0,8989.747095978451,9008.747095978451,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
173,174.0,9015.202281420801,9043.202281420801,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
174,175.0,9025.420806691707,9044.420806691707,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0
175,176.0,9059.782546889886,9087.782546889886,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
176,177.0,9063.261298931257,9089.261298931257,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
177,178.0,9186.359164689633,9211.859164689633,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
178,179.0,9212.504036785987,9231.504036785987,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
179,180.0,9237.429896529824,9265.429896529824,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
180,181.0,9245.94706205362,9271.94706205362,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,26.0
181,182.0,9323.245172561305,9343.245172561305,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
182,184.0,9385.271828787294,9404.271828787294,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
183,183.0,9384.654241447914,9411.154241447914,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
184,185.0,9561.818347603497,9586.818347603497,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,25.0
185,186.0,9632.382601737134,9653.382601737134,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0
186,187.0,9662.660271271852,9686.160271271852,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,23.5
187,188.0,9672.488156458032,9700.160271271852,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,27.67211481382037
188,189.0,9674.129500843117,9701.129500843117,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,27.0
189,190.0,9700.663022189785,9725.163022189785,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,24.5
190,191.0,9735.20510390679,9763.20510390679,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
191,193.0,9790.544669186385,9810.544669186385,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
192,192.0,9787.306400970012,9813.306400970012,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
193,194.0,9895.600540604259,9921.100540604259,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
194,195.0,9918.182201362693,9937.182201362693,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0
195,196.0,9978.354348208471,10003.854348208471,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
196,197.0,10038.992110783935,10057.992110783935,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
197,198.0,10055.432018488957,10075.432018488957,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0
198,199.0,10081.735609491097,10107.735609491097,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
199,201.0,10240.228843407727,10259.228843407727,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
200,200.0,10236.689800104916,10264.689800104916,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
201,202.0,10308.467023506575,10327.467023506575,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
202,203.0,10344.023344690164,10364.023344690164,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
203,204.0,10469.55595478659,10488.55595478659,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
204,205.0,10476.8004296812,10496.8004296812,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0
205,206.0,10695.791092610238,10714.791092610238,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
206,207.0,10700.284928770501,10728.284928770501,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
207,208.0,10863.145964490002,10889.145964490002,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
208,209.0,10882.194589427718,10908.694589427718,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,26.5
209,210.0,11058.814252003229,11084.814252003229,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
210,211.0,11103.996210491612,11131.996210491612,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
211,212.0,11133.09576648965,11152.09576648965,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
212,213.0,11181.28790906957,11209.28790906957,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
213,214.0,11319.883450970301,11345.883450970301,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
214,215.0,11370.67264185114,11398.67264185114,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
215,216.0,11411.012344663046,11437.012344663046,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
216,217.0,11451.921584097227,11478.421584097227,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
217,218.0,11465.039678298,11489.539678298,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,24.5
218,219.0,11550.884256469852,11570.884256469852,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
219,220.0,11610.399728211121,11636.399728211121,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
220,221.0,11764.479377766365,11784.479377766365,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
221,222.0,11817.035119719234,11836.035119719234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
222,223.0,11879.969488016097,11899.969488016097,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
223,224.0,11924.692267769491,11949.192267769491,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,24.5
224,225.0,11958.728205408152,11978.728205408152,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
225,226.0,11969.42435779371,11988.42435779371,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0
226,227.0,12055.541392644767,12075.541392644767,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
227,228.0,12057.045079153258,12076.045079153258,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
228,229.0,12078.928760310448,12098.928760310448,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
229,230.0,12140.188578060406,12166.188578060406,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
