,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
588,589.0,35354.413134780116,35375.045441231945,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,20.63230645182921
589,590.0,35358.750825363735,35382.010274673,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,23.25944930926198
590,591.0,35363.734655626904,35393.12514643528,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,29.390490808378672
591,592.0,35393.572918797465,35414.57701370327,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.00409490580205
592,593.0,35502.05790839747,35529.57392436036,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.51601596288674
593,594.0,35544.999700560096,35574.298040358844,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.298339798748202
594,595.0,35693.57210489555,35722.50740246303,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.93529756747739
595,596.0,35728.2634164033,35756.97598362983,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.712567226531974
596,597.0,35843.64056967198,35872.25922561601,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.61865594403207
597,598.0,35868.099913965256,35895.792371597614,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,27.692457632358128
598,599.0,35921.15764499117,35942.10062101822,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.942976027043187
599,601.0,36033.472093973454,36054.88389067612,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,21.411796702668653
600,600.0,36028.016607385034,36057.781117351435,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.76450996640051
601,602.0,36172.210221967776,36193.11301728289,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.902795315116236
602,603.0,36226.71810821805,36253.34545744066,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.627349222610064
603,604.0,36382.139287432576,36403.07650829976,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.937220867184806
604,605.0,36464.751260860525,36493.99777967418,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.24651881365571
605,606.0,36480.42759355836,36501.12439811092,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.696804552564572
606,607.0,36507.379844996576,36528.54955751221,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.169712515635183
607,608.0,36527.96339633955,36548.80180662897,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.8384102894197
608,609.0,36540.38872807736,36561.26031641097,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.87158833360445
609,610.0,36556.33038064469,36585.523633961675,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,29.19325331698201
610,612.0,36686.211094712045,36706.974533561115,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,20.763438849069644
611,611.0,36683.298534092886,36711.847880984526,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.54934689163929
612,613.0,36731.76750901873,36752.39460945664,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.627100437908666
613,614.0,36767.7539450378,36796.8562785439,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.10233350609633
614,615.0,36802.98132365123,36824.220788029335,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.239464378108096
615,616.0,36805.49172183513,36834.57305803728,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,29.081336202143575
616,617.0,36899.98141508392,36921.47178366337,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.49036857944884
617,618.0,36925.10706785457,36954.49578288588,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.388715031309403
